,total_loss,avg_loss,correlation,p
distil_best_mixed,989539.3037109375,329.8464345703125,0.6468526144722426,0.0
xlmr_best_de,186075.20989990234,186.07520989990235,0.23894653298641946,1.890018184592977e-14
distil_last_ru,474779.44677734375,474.77944677734376,0.5922839215522036,1.0132852521292317e-95
bert-cls_best_ru,415310.48291015625,415.3104829101562,0.6315469545062647,2.05631790235238e-112
static_best_ru,539699.1127929688,539.6991127929688,0.47579927991127746,1.2511209835293187e-57
static_last_ro,533595.9682617188,533.5959682617188,0.4928761884930888,2.500024403379827e-62
distil_last_de,212093.15350341797,212.09315350341797,0.1239790774881038,8.465180424056302e-05
paraphrase_best_mixed,968237.7378540039,322.7459126180013,0.6582263814176507,0.0
distil_last_ro,452176.30615234375,452.1763061523437,0.6006430699493881,4.416615497122652e-99
paraphrase_last_ro,366776.2969970703,366.7762969970703,0.6786278119463331,6.59958156091226e-136
xlmr_best_mixed,995065.8399658203,331.6886133219401,0.6608427025333031,0.0
static_last_ru,599178.6201171875,599.1786201171875,0.44263574652270943,3.1409410583453717e-49
