,total_loss,avg_loss,correlation,p
distil_last_ro,392756.6298828125,392.7566298828125,0.6468053069628137,1.427078700470406e-119
laser_best_mixed,975471.7462158203,325.15724873860677,0.6688148840762294,0.0
paraphrase_last_ro,346676.86865234375,346.6768686523437,0.6961340178772054,8.281217336195819e-146
paraphrase_last_mixed,1007092.9630126953,335.6976543375651,0.6512435595841954,0.0
bert-mean_best_ro,273452.5654296875,273.4525654296875,0.7755660477261006,1.3323834627980757e-201
bert-mean_last_mixed,968880.4514160156,322.9601504720052,0.6719141421439581,0.0
xlmr_best_de,206624.96716308594,206.62496716308593,0.14983844521899148,1.9429055999135e-06
xlmr_last_ro,344779.8352050781,344.77983520507814,0.6991993481145637,1.2889674598712135e-147
labse_best_ru,384510.6435546875,384.5106435546875,0.6658154947319668,4.3587175706590876e-129
distil_best_ro,380812.99938964844,380.81299938964844,0.6744811376677342,1.160193286140801e-133
static_last_ro,564386.7021484375,564.3867021484375,0.47697524673184344,6.055393818596443e-58
laser_last_mixed,1084397.231994629,361.46574399820963,0.6270885480341712,0.0
distil_last_mixed,1053077.457397461,351.02581913248696,0.6302265556596913,0.0
distil_best_mixed,984706.4637451172,328.2354879150391,0.6579007796627301,0.0
distil_best_de,188127.5968017578,188.12759680175782,0.19266809931415307,8.111991604981206e-10
bert-cls_last_mixed,1064494.5794677734,354.83152648925784,0.640762624046685,0.0
laser_last_ru,442129.4814453125,442.1294814453125,0.6209945537587558,1.0803519662076915e-107
static_last_de,222083.1590576172,222.0831590576172,0.08480996156147909,0.007287603323352404
laser_last_ro,436643.58850097656,436.64358850097653,0.6243891650904256,3.426124597326405e-109
labse_last_ru,393716.64111328125,393.71664111328124,0.6621000071665042,3.58104198402469e-127
static_last_mixed,1404836.6423339844,468.2788807779948,0.4889000292777799,4.461991142978261e-180
xlmr_best_mixed,989023.2900390625,329.6744300130208,0.6573322443981298,0.0
distil_last_de,223762.11889648438,223.76211889648437,0.12020240594771384,0.00013885310985068368
labse_last_mixed,995614.830078125,331.87161002604165,0.6577660725855934,0.0
