,total_loss,avg_loss,correlation,p
static_best_de,205082.0137939453,205.08201379394532,0.0444424343076866,0.1602208101502538
distil_last_ro,377840.6632080078,377.8406632080078,0.6601999429196115,3.330944628594587e-126
bert-cls_best_de,169248.20025634766,169.24820025634764,0.31709355007231144,8.554953455417706e-25
bert-mean_best_ru,404994.40869140625,404.99440869140625,0.6499785748037619,4.108366584656882e-121
static_best_ro,490663.7763671875,490.6637763671875,0.51904262284936,4.576060491628785e-70
paraphrase_last_ro,368170.2099609375,368.1702099609375,0.6760746251171783,1.607604811790846e-134
bert-mean_last_mixed,931103.140625,310.36771354166666,0.6835598372994783,0.0
labse_best_de,177381.5408935547,177.3815408935547,0.2481032115365592,1.7108178757593585e-15
xlmr_last_ru,475883.841796875,475.883841796875,0.5911519983891614,2.8396348993362183e-95
bert-cls_last_mixed,901774.6094360352,300.5915364786784,0.6888486256182496,0.0
paraphrase_last_de,196528.3560180664,196.5283560180664,0.19619162040974653,3.917699794253199e-10
xlmr_last_de,205821.72485351562,205.82172485351563,0.1623970602112823,2.425892708594653e-07
bert-cls_last_de,177246.34100341797,177.24634100341797,0.2469269724060614,2.3422130479460785e-15
bert-cls_last_ro,307880.36474609375,307.88036474609373,0.7417412980223519,2.4999264805422276e-175
static_last_ru,609626.8984375,609.6268984375,0.433985790557251,3.46463435128394e-47
xlmr_best_de,191010.57946777344,191.01057946777343,0.19008116590664506,1.372298705558208e-09
